Review,Rating,Product_Name,Product_ID,Sentiment_Score,Sentiment
mobile best price mobile display touch awesome,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.8519,Positive
good mobile reviewing using week  stock android bloatware snapdragon  processor ultimate performance getting maps speed  signal battery backup good train one day full backup got back cover provided give good bumper protection camera con camera good cannot take good picture low light condition battery take time charge back cover slippery mobile fell hand train gave jerk phone sometimes give slow response touch display good compared moved display overall price paid extremely satisfied product,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9595,Positive
nice camera,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.4215,Positive
motorola user long time bought phone iam satisfied overall performance phone writing review week usage  fluid  stock android give best experience without lag add free blotware free camera decent job processor power efficient  good processor daily usage video  photo editing take easily refresh rate tactics best segment call quality reception motorola always dose basic right continued motorola gg need software update sound high low great stereo speaker battery life mind blowing processor stock android optimization give best battery almost got hour special operation team her refresh rate mobile data heavy usage camera final verdict worth every penny spent phone medium user good battery life stock android experience you blindly go,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.987,Positive
decent phone better realme redmi junk camera decentbut may disappointment people used photo filter making look good cosmetic nonsense phone,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,-0.0516,Negative
last year using motorola mobile stock android user interface excellent compared company phone gesture also easy use,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.765,Positive
camera awesome battery also best price gaming experience smooth software experience good even think stock android best,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9468,Positive
everything good except stock camera use google camera better output,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.7003,Positive
awesome smartphone actually motorola fan first smartphone motorola  awesome time purchased motorola  powerlite mark mean good think buy motorola phone friend motorola  fusion say good actually buy motorola phone since always tell experience motorola  finally decide buy motorola phone confuse motorola poco lot think buy phone motorola   like reason stock android experience snapdragon  processor float ware motorola action maximum  band range  band  refresh rate dolly atom support thinkshield protection design awesome feel like premium camera good that is love you motorola,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9887,Positive
overall whom performance wonderful thing mobile phone does not bloatware apps camera quality much excellent night time camera quality poor design wise thickness little bit,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.8126,Positive
good performance like much,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.6597,Positive
clean user interface good battery backup disappointed camera battery charging time taking hour  charger hopefully update camera software better quality,3,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.7964,Positive
good phone cannot justice according price camera poor low light battery backup good charger watt display moved price stock android really good,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.1838,Positive
writing review based one month usage battery backup great performance also good display also good speaker good happy camera sometimes give reddish tint taking photo sky colour is not blue fade green little blue also focus issue taking video especially frames per second slow motion video pathetic clearly see individual pixel slow video slow worst complaint stabilization please note earlier used redmi note  one best camera reason happy phone camera another feature missing phone connecting speed shown redmi phone top screen available phone also sharing internet hotspot cannot set data limit floating window applock also know stock android hate display using sunlight flicker annoying made krishna,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9371,Positive
nice mobile valuable product,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.7096,Positive
got phone  pricethe design display phone good camera low light condition performs worst front camera feel like using old generation phone  camera software good cannot many bloatwares advertisement like realme,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.5574,Positive
value money good camera good battery backup good display stock android  phone best,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.936,Positive
overall performance good battery performance pretty good display seems okay sound quality good user interface pretty smooth camera pathetic,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9062,Positive
awesome phone motor  great experience phone,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.8481,Positive
good phoneme work camera,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.4404,Positive
nice,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.4215,Positive
premium feel sound quality perfect comment motorola camera amazing,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.8176,Positive
day used phone per range best deal camera performance good battery backup good enough phone hanging game playing dolly atoms sound fabulous,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9349,Positive
good product,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.4404,Positive
nice one best product good fast delivery day thanks flipkart thanks motorola,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9403,Positive
fantastic phone,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.5574,Positive
pretty good phone performance camera wise sound quality also impressive bang buck,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.91,Positive
nice camera battery smooth use issue brightness home,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.6597,Positive
good phone camera good company previous motorola phone using motorola phone last year  phone you need need feature laptopcamera playing station phone want purchase good mobile phone motorola best,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9325,Positive
nice mobile,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.4215,Positive
product may better fast charging system like wt mobile connectivity issue facing issue internet use calling time non motorola phone like samsung use auto data switch system include motorola useful motorola world,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.8689,Positive
nice product,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.4215,Positive
phone look good performance good clean smooth user interface display average did not like stock camera scam capture good photossamples attached sound quality good charging slow,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.8171,Positive
everything okay super super,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.8658,Positive
one best option price range clean highly optimized user interface experience lead better processor performance con average quality camera watt charging speed,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.92,Positive
motorola lovermoto  motorola power one tristis lite weight plastic cover bodyphone look beautiful camera side panel finger tipmost chip like random access memory  cetera samsungpriced little high band segmentreason like motowholly owned lenevomotorola software android update availablitybattery performance heating issue sound developed previous motorola phoneduel speaker good like che phonedolby enablethere think held support provided geneva do not know is not option settingsphone performance smooth enabled started free cost jio siliguri waste bengal  random access memory full charging,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9477,Positive
using day review overall phone performance good heating problem even chargingother feature good android version sit come   type charger accordingly taking time complete full charge compare model anyone want faster charging option disappointed delivery time line beyond promise date took around day deliver,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.3818,Positive
think best mobile reasonable price,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.6369,Positive
motorola   mobile nice image,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.4215,Positive
satisfied device overall performance display decent watch maximum  frames per second high dynamic range support display visibility outdoor decent price get moved display high  brightness did not issue  liquid crystal display displaythe stereo speaker work pretty well dolly atoms system snapdragon chipset capable giving decent performance normal person  band motorola also provides near stock android  really great bloatware device extra application installed overall decent device,3,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9732,Positive
battery backup good at at least full day fully charged performance outstanding camera decent overall one phone you every think like you play good game you click decent picture you multitasking month use suggest friend take phone,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9439,Positive
decent mobilecanera quality also good,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.4404,Positive
product specification excellent camera better like phone price range,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.8442,Positive
thanks flipkart super fast delivery got phone within hour write review using day initial observation charging like normal charger  charger also taking lot time charge fully display great issue processor good capable day day task camera upto mark use scam better result build quality great stock android good dolly atoms good touch response good  network supporting well overall great middle range phone awesome feature,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9923,Positive
amazing nice phone light weight than motorola,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.765,Positive
good value worth product  good design lite weight good processor economically viable con animation problem gaming time major problem still problem screen scratch proofget screen guard early possible get phone hand feel phone heating using camera outdoors sometimes game time could temperature effect well like degree would say worth buying phone price affordable powerful specification trust brand go try bought  generation motorola  around November still may use,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9565,Positive
good product price,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.4404,Positive
phone awesome,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.6249,Positive
overall great phone one best possibly price range downside nonresponsiveness touch screen time battery phone would much worthwhile better battery capacity,3,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9118,Positive
phone good processor also good battery also good stock android performance also goodbye camera performance also so good think improvement camera condition,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9308,Positive
perfect phone,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.5719,Positive
good stock android mobile camera good sound good display good county,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.891,Positive
good mobile,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.4404,Positive
amazing phone,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.5859,Positive
best product,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.6369,Positive
great phone better battery backup good suggest battery optimization phone made perfect setting make beautiful setting interface colourful phone make happy,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9744,Positive
motorola known performance  clean user interface used month function like smoothly long time motorola good work phone,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.7964,Positive
phone absolutely awesomebest phone budget do not think guy buy,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.0,Neutral
nice piece,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.4215,Positive
pretty good,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.7269,Positive
first time use motorola phone happy using performance much work properly battery backup good samsung user bought motorola phone change mind overall experience good amazing motorola,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.9231,Positive
get android wise nice phone,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.7096,Positive
nice phone range performance good,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.6908,Positive
nice phone value money,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.6369,Positive
day day life best performance,5,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.6369,Positive
overall balance mobile better chinese phone,4,"Motorola G62 5G (Midnight Gray, 128 GB)",55,0.4404,Positive
good phoneme work camera,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.4404,Positive
nice,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.4215,Positive
premium feel sound quality perfect comment motorola camera amazing,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.8176,Positive
day used phone per range best deal camera performance good battery backup good enough phone hanging game playing dolly atoms sound fabulous,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.9349,Positive
good product,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.4404,Positive
nice one best product good fast delivery day thanks flipkart thanks motorola,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.9403,Positive
fantastic phone,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.5574,Positive
pretty good phone performance camera wise sound quality also impressive bang buck,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.91,Positive
nice camera battery smooth use issue brightness home,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.6597,Positive
good phone camera good company previous motorola phone using motorola phone last year  phone you need need feature laptopcamera playing station phone want purchase good mobile phone motorola best,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.9325,Positive
nice mobile,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.4215,Positive
product may better fast charging system like wt mobile connectivity issue facing issue internet use calling time non motorola phone like samsung use auto data switch system include motorola useful motorola world,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.8689,Positive
nice product,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.4215,Positive
phone look good performance good clean smooth user interface display average did not like stock camera scam capture good photossamples attached sound quality good charging slow,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.8171,Positive
everything okay super super,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.8658,Positive
one best option price range clean highly optimized user interface experience lead better processor performance con average quality camera watt charging speed,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.92,Positive
motorola lovermoto  motorola power one tristis lite weight plastic cover bodyphone look beautiful camera side panel finger tipmost chip like random access memory  cetera samsungpriced little high band segmentreason like motowholly owned lenevomotorola software android update availablitybattery performance heating issue sound developed previous motorola phoneduel speaker good like che phonedolby enablethere think held support provided geneva do not know is not option settingsphone performance smooth enabled started free cost jio siliguri waste bengal  random access memory full charging,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.9477,Positive
using day review overall phone performance good heating problem even chargingother feature good android version sit come   type charger accordingly taking time complete full charge compare model anyone want faster charging option disappointed delivery time line beyond promise date took around day deliver,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.3818,Positive
think best mobile reasonable price,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.6369,Positive
motorola   mobile nice image,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.4215,Positive
satisfied device overall performance display decent watch maximum  frames per second high dynamic range support display visibility outdoor decent price get moved display high  brightness did not issue  liquid crystal display displaythe stereo speaker work pretty well dolly atoms system snapdragon chipset capable giving decent performance normal person  band motorola also provides near stock android  really great bloatware device extra application installed overall decent device,3,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.9732,Positive
battery backup good at at least full day fully charged performance outstanding camera decent overall one phone you every think like you play good game you click decent picture you multitasking month use suggest friend take phone,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.9439,Positive
decent mobilecanera quality also good,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.4404,Positive
product specification excellent camera better like phone price range,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.8442,Positive
thanks flipkart super fast delivery got phone within hour write review using day initial observation charging like normal charger  charger also taking lot time charge fully display great issue processor good capable day day task camera upto mark use scam better result build quality great stock android good dolly atoms good touch response good  network supporting well overall great middle range phone awesome feature,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.9923,Positive
amazing nice phone light weight than motorola,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.765,Positive
good value worth product  good design lite weight good processor economically viable con animation problem gaming time major problem still problem screen scratch proofget screen guard early possible get phone hand feel phone heating using camera outdoors sometimes game time could temperature effect well like degree would say worth buying phone price affordable powerful specification trust brand go try bought  generation motorola  around November still may use,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.9565,Positive
good product price,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.4404,Positive
phone awesome,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.6249,Positive
overall great phone one best possibly price range downside nonresponsiveness touch screen time battery phone would much worthwhile better battery capacity,3,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.9118,Positive
phone good processor also good battery also good stock android performance also goodbye camera performance also so good think improvement camera condition,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.9308,Positive
perfect phone,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.5719,Positive
good stock android mobile camera good sound good display good county,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.891,Positive
good mobile,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.4404,Positive
amazing phone,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.5859,Positive
best product,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.6369,Positive
great phone better battery backup good suggest battery optimization phone made perfect setting make beautiful setting interface colourful phone make happy,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.9744,Positive
motorola known performance  clean user interface used month function like smoothly long time motorola good work phone,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.7964,Positive
phone absolutely awesomebest phone budget do not think guy buy,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.0,Neutral
nice piece,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.4215,Positive
pretty good,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.7269,Positive
first time use motorola phone happy using performance much work properly battery backup good samsung user bought motorola phone change mind overall experience good amazing motorola,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.9231,Positive
get android wise nice phone,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.7096,Positive
nice phone range performance good,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.6908,Positive
nice phone value money,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.6369,Positive
day day life best performance,5,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.6369,Positive
overall balance mobile better chinese phone,4,"Motorola G62 5G (Frosted Blue, 128 GB)",54,0.4404,Positive
good phone normal user display quality battery backup super camera okay bad review snapdragon super android update years update,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.8442,Positive
con one major android update enough back panel violates lot playing anything speaker performance wide angle camera micro camera zero even main lens mark fix googlecamera mode mgcavmgcapk  user interface best class even better phone costing   display amazing know will not support high dynamic range plus  video play back still better device support  high dynamic range stereo speaker device fine mention back panel vibration,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.8232,Positive
review day  start design awesome look really good right slim sleek look premium case performance snapdragon efficiency based chipset squeeze maximum performance  battery usage compete snapdragon  performance base thing missing  video recording gaming good got frames per second game tried even run jensen impact pretty decent nothing discus camera  optical image stabilization good know use lot good reviewing bad do not know use manual mode camera good shoot decent photo real thing taking advantage software install google camera shoot record like pixel awesome i will share example display bit old banner colour rich vibrant movie experience awesome battery  overkill  day since bought never charged battery easily use without charging day medium usage audio performance big fan movie anime audio visual important one main reason bought phone i  slightly disappointed know got dolly dolly got fixed preset cannot adjust equalizer audio quality good though used old novo dolly better loud speaker best awesome quality surround sound tactic feedback cool many block head said vibrating playing sound probably do not know tactic feed back heating phone does not heat much intense gaming mildly drawback saw bad quality earphone audio quality i  satisfied phone worth money go,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9944,Positive
well apart camera decent motorola fantastic job phone opinion display topnotch battery topnotch performance software experience topnotch stereo speaker impressive good bass thing seeking finding done perfectly really make glad really is not fault could find except camera little disappointing does not feel like  you are lot sunlight however night vision mode surprisingly good phone light smooth something personally wanted i  happy device,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9792,Positive
super phone think best combination would  random access memory camera use  camera mode work super hardware provided photography experience become awesome battery experience best always feel point buying expensive chip cannot last half day atleast experience battery last hour since chip working well keep check installing background process invoking keep track setting nothing hamper battery experience processor nice play call of duty high high setting issue time time could lag rest work smooth enough  perfect match software experience selling point phone hence smooth clean interesting optimized rarely software creates problem display good icon eye  good enough do not watch  content issue,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9921,Positive
very good performance inside box you get motorola  hand set cover one  charger cable one sim elector pin detail product review camera good performance very good battery also sound wood display picture quality decent design lookup super light weight worth buying product,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9557,Positive
one phone give value money  old display look great camera awesome battery backup okay wish could better turbo charging help charge phone quickly phone run single charge whole day medium user,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9628,Positive
one best phone market price do not need excellent camera attaching photo clicked night mode daylight much camera quality enough buy almost week use say wonderful experience performance battery great display special mention dolly sound actually good look simple nice personal choice review month use,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9545,Positive
nice budget mobile camera need improvement hope motorola fix upcoming update rest display sound excellent,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9081,Positive
phone value money product let start best part display simply gorgeous accompanied loud stereo speaker good device medium consumption camera average edit make good google photo performance smooth  i  charging phone one time per day change refresh rate  expect even better battery life last hero phone software stock android pleasure use refined well polished look better chinese phone user interface add headphones jack snapdragon card slot memory i  big gamer played game like asphalt lost harmony run smooth easily choose phone chinese counterpart,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9893,Positive
positive advertisement free stock user interface lag free screen good watch produce great colour battery life good speaker good loud call clear negative camera good day time nightly light condition worse charger could better,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.969,Positive
must buy nice product phone performance good awesome screen good battery life,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9136,Positive
nice phone different feature switched samsung note motorola  display look great light hold love battery life look good camera fine great overall good phone regular use edited camera worst term selfie cannot take picture night could gone brand,3,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9565,Positive
nice camera,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.4215,Positive
phone light like feather heating issue nowfast charging seenclarity camera front rear good good phone multitasking random access memory good better phone old come gnis advantage holding phone phone thin large grip typing difficult accessories like screen guard back protector case available market,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9337,Positive
excellent display sound quality dolly atoms awesome good performancelow weight really value money,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9245,Positive
ordered white one received grey one believe grey one look way beautiful real picture decided keep build lightweight slim good build display best display price segment performance battery smooth day day task camera good camera price hope update improve quality battery  enough daily use best mobile price range almost stock android bloatware advertisement,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9758,Positive
value money,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.34,Positive
love,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.6369,Positive
camera great day light  camera does not feel like  display top notch smooth battery life also great overall value money besides camera hope motorola fix camera update,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9215,Positive
writing review week use  battery life good  allows get whole day single charge display size quality perfect high definition video clear sound quality great load distorted dolly surround added bonus audio jack must since wanted use wired head phone con camera quality poor do not zoom fine soon start booming becomes blur video shooting basic modification feature missing simple example cannot modify functioning toggle button bottom screen performance mark using  feature immediately started lagging even without opening apps put auto mode final verdict wanted buy phone dad main feature researching sound display battery phone excels field camera performance let matter much since dad multitask use camera would say please look specific need buying phone,3,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9275,Positive
got time finished set camera performance improved audio output good phone speaker good headphones overall good phone considered normal use,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.8957,Positive
excellent round phone normal user user us phone gaming like excellent camera look elsewhere user need normal day day working phone go display amazing sound quality also good battery back upon day usage good normal usage battery last day easily,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9678,Positive
camera okay you use scam picture way better motorola camera solution camera lover detail good,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.8442,Positive
good phone,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.4404,Positive
lightweight slim clockwise pretty specifically white one camera average performance smooth display also good battery back sufficient one day take hour full charge  charger attractive part stock android experience stock specific widget,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.8402,Positive
worth money thank flipkart fastest delivery,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.5267,Positive
good,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.4404,Positive
excellent phone everything expected battery good one time charge give day backup i  gamer regular use good sound quality good feel atoms sound camera good display excellent transparent back pouch available screen guard provided overall recommend mobile go,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9661,Positive
great phone performance awesome inland feel also good camera okay night vision camera good surprise display mind blowing okay price,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9633,Positive
motothis fourth motorola mobile good display quality pole display shoot operatingcamera useful like motorola android one super experience happy buy motorola always motorola fan thanks flipkart fast delivery,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9565,Positive
very nice camera performance awesome,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.8016,Positive
best phone today happy,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.836,Positive
best phone  high dynamic range supporter camera display network,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.836,Positive
stock android experience good balance phone,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.4404,Positive
i  using phone since novemberthe result good decent camera qualms good actually really good editing sense phone good taking photo video quality really daylight stabilization also good first phone optical image stabilization stabilizer price list night phone camera quality good he remember price segment camera quality night might slightly good price speaker really good clarity depth spear damn loud enough display best quite fast display refresh rate colour display damn phone hard felt  floor broken thought he slight crack backside network issue phone processor good powerful though did not play much game he done video editing several apps performed well battery battery capacity phone really impressive fast charging perofemence also good four month review phone,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9858,Positive
product good,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.4404,Positive
best phone,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.6369,Positive
stock android experience,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.0,Neutral
light weight mobile good performancebut camera improvement need,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.7096,Positive
good phone motorola earlier used redmi decided buy chinese phone happy phone,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.765,Positive
well built value money smartphone motorola love,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.8271,Positive
big fan motorola mobile motorola major disappointment camera quality picture upto mark look like  battery backup good motorola device totally disappointed battery back maximum maximum hour that is phone  standing long time slim look good display play major part fabulous display motorola giver motorola fix camera battery backup update would best,3,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9361,Positive
moved iphone android first time  found  improved leap  bound par iphone operating system complete surprise i  big gamer little daughter installed game work pretty well did not outdoor photo shoot far liked option provides  large feel mobile much functional battery staying almost day,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9237,Positive
phone outstanding battery might better okay normal usage happy new phone fully satisfied thanks flipkart,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.957,Positive
working satisfactorily battery life good worth value,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.8316,Positive
best price range,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.6369,Positive
cool,5,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.3182,Positive
got little heat first charging okay good option stock android think gave awesome display performance place excessive feature chinese counterpart provide love minimalist experience nice clean user interface control device case do not life  in other words set many thing based preference using week battery last two day dolly speaker job decent charging speed still have not got  working try soon get connectivity place overall really good product,4,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)",56,0.9661,Positive
nice picture good phone,4,"Motorola G60 (Soft Silver, 128 GB)",57,0.6908,Positive
worth buying,5,"Motorola G60 (Soft Silver, 128 GB)",57,0.2263,Positive
good,4,"Motorola G60 (Soft Silver, 128 GB)",57,0.4404,Positive
writing review day use smooth performance display quality awesome enough brightness day light watching movie video big screen sheer joy music lover frankly speaking never heard sound quality better sony xperia mobile one novo mobile dolly atoms never heard beautiful music doubt best class music quality pair good quality headphones enjoy music fail understand motorola included feature mobile promotion advertisement battery back camera performance good tern great use scam using scam feel difference photo however macro ultra wide mode working scam attached photo shot motorola camera scam front camera performance average need improvement stock android experience awesome usual finally would suggest best mobile phone price without second thought,5,"Motorola G60 (Soft Silver, 128 GB)",57,0.9714,Positive
amazing phone price camera quality good advanced feature stock android smooth display battery backup good,5,"Motorola G60 (Soft Silver, 128 GB)",57,0.891,Positive
good,5,"Motorola G60 (Soft Silver, 128 GB)",57,0.4404,Positive
good performance mobile reviewing week using,5,"Motorola G60 (Soft Silver, 128 GB)",57,0.4404,Positive
